Building classifier model for 2 classes...
Start at 20-Jun-2017 14:44:37
Initialization
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
      14             420    6.690092e+01    4.214378e-02    8.071429e+01    6.145251e+01     5 6 9 10 12 13 14 15 16 
      15             230    6.637314e+01    2.545477e-02    8.095238e+01    5.810056e+01     6 8 9 10 11 13 15 16 17 
      16             343    6.743459e+01    3.542756e-02    6.880952e+01    6.871508e+01     5 7 9 15 16 
      17             250    6.690386e+01    2.197304e-02    7.119048e+01    6.089385e+01     4 7 10 13 16 17 
      18              28    6.690092e+01    3.760088e-03    7.190476e+01    6.424581e+01     5 6 7 9 12 13 14 
      19             158    6.637314e+01    1.467523e-02    8.452381e+01    5.139665e+01     5 6 7 8 9 10 13 14 16 
      20             229    6.690386e+01    2.568150e-02    7.380952e+01    5.698324e+01     5 6 8 10 11 13 14 17 
gBest = 6.796237e+01

Iteration 13 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1              41    6.637019e+01    3.643149e-03    6.880952e+01    6.871508e+01     6 8 11 17 
       2             356    6.159366e+01    3.655932e-02    7.261905e+01    5.977654e+01     3 4 8 12 15 
       3             397    6.795943e+01    4.466761e-02    7.095238e+01    7.150838e+01     5 6 10 12 14 15 16 17 
       4             150    6.637314e+01    1.091172e-02    7.119048e+01    6.983240e+01     5 6 8 11 13 14 16 
       5             402    6.159954e+01    4.399055e-02    7.142857e+01    6.145251e+01     3 7 15 16 17 
       6              83    6.796237e+01    6.292006e-03    6.880952e+01    6.871508e+01     5 6 11 13 16 
       7             272    6.637019e+01    2.633399e-02    7.119048e+01    6.983240e+01     5 6 12 13 15 16 17 
       8             382    6.105411e+01    3.879422e-02    7.119048e+01    6.089385e+01     4 8 9 11 12 16 
       9              29    6.690092e+01    3.920880e-03    7.119048e+01    6.927374e+01     5 6 8 13 14 16 
      10             106    6.532051e+01    9.715583e-03    6.880952e+01    6.871508e+01     5 12 14 17 
      11             420    6.532639e+01    6.074051e-02    6.880952e+01    6.871508e+01     5 10 11 12 13 15 17 
      12             379    6.743459e+01    4.341207e-02    7.095238e+01    7.039106e+01     5 6 9 10 13 14 17 
      13             108    6.532345e+01    7.517067e-03    6.880952e+01    6.871508e+01     5 11 12 13 14 16 
      14             367    6.690386e+01    5.411479e-02    7.119048e+01    7.039106e+01     5 6 9 12 15 17 
      15             420    6.637314e+01    4.123035e-02    7.166667e+01    6.089385e+01     4 8 10 11 12 13 14 15 16 
      16             420    6.743459e+01    5.417606e-02    7.476190e+01    6.145251e+01     5 6 7 10 12 14 17 
      17             313    6.690386e+01    3.267731e-02    6.880952e+01    6.871508e+01     5 7 8 10 14 15 
      18             257    6.742871e+01    2.983439e-02    7.095238e+01    7.094972e+01     5 6 10 12 14 15 16 17 
      19             420    6.637314e+01    6.496338e-02    6.880952e+01    6.871508e+01     5 6 11 
      20             333    6.690386e+01    4.524671e-02    7.119048e+01    6.983240e+01     5 6 9 10 12 16 17 
gBest = 6.796237e+01

Iteration 14 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1              27    6.637019e+01    3.054722e-03    7.119048e+01    6.089385e+01     4 8 10 14 15 16 17 
       2             166    6.159366e+01    1.469265e-02    8.214286e+01    5.530726e+01     2 3 4 6 10 13 17 
       3             332    6.795943e+01    3.794828e-02    6.880952e+01    6.871508e+01     5 7 8 10 14 15 
       4             213    6.637314e+01    2.026498e-02    7.380952e+01    5.698324e+01     5 6 8 9 10 12 14 17 
       5             100    6.159954e+01    8.972274e-03    8.285714e+01    6.089385e+01     3 4 5 6 9 10 11 14 16 17 
       6             420    6.796237e+01    4.334831e-02    7.095238e+01    7.039106e+01     5 6 9 14 15 16 17 
       7             370    6.637019e+01    3.708523e-02    7.142857e+01    6.201117e+01     5 7 8 12 13 15 17 
       8              84    6.105411e+01    7.606326e-03    8.309524e+01    6.145251e+01     4 5 7 8 9 10 11 15 16 17 
       9             223    6.690092e+01    2.368825e-02    6.880952e+01    6.871508e+01     5 6 9 11 14 
      10             368    6.532051e+01    3.905049e-02    6.952381e+01    6.871508e+01     6 7 9 11 12 15 
      11               3    6.532639e+01    2.347800e-03    6.880952e+01    6.871508e+01     8 14 
      12             420    6.743459e+01    6.498608e-02    6.880952e+01    6.871508e+01     5 6 13 14 15 
      13              80    6.532345e+01    7.287232e-03    6.880952e+01    6.871508e+01     7 10 11 13 15 
      14             194    6.690386e+01    1.511562e-02    6.880952e+01    6.871508e+01     5 6 8 11 16 
      15             420    6.637314e+01    6.001462e-02    8.476190e+01    5.977654e+01     5 6 7 8 10 11 12 13 14 15 
      16              90    6.743459e+01    7.682212e-03    7.380952e+01    5.865922e+01     5 6 8 12 13 14 15 16 17 
      17             297    6.690386e+01    2.856050e-02    8.047619e+01    5.977654e+01     5 6 9 10 11 12 14 15 17 
      18             400    6.742871e+01    6.207536e-02              85    5.195531e+01     5 7 8 9 10 11 13 14 15 16 17 
      19             180    6.637314e+01    1.595534e-02    7.119048e+01    6.927374e+01     5 6 10 11 12 14 15 16 
      20              95    6.690386e+01    8.460976e-03    7.119048e+01    6.983240e+01     5 6 9 11 13 14 17 
gBest = 6.796237e+01

Iteration 15 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             146    6.637019e+01    1.152814e-02    7.309524e+01    5.418994e+01     4 6 8 10 13 14 16 
       2              63    6.159366e+01    5.790660e-03    8.452381e+01    6.312849e+01     1 5 7 8 12 16 
       3             221    6.795943e+01    2.001835e-02    7.142857e+01    6.145251e+01     5 7 8 9 11 15 17 
       4             225    6.637314e+01    2.442160e-02    7.119048e+01    6.983240e+01     5 6 7 10 11 15 
       5             235    6.159954e+01    2.621861e-02    7.904762e+01    5.865922e+01     2 6 10 11 13 16 
       6             335    6.796237e+01    4.178954e-02    7.380952e+01    5.698324e+01     5 6 8 10 12 14 15 16 17 
       7             107    6.637019e+01    9.116581e-03    6.880952e+01    6.871508e+01     5 7 8 9 15 16 
       8             209    6.105411e+01    1.998321e-02    7.142857e+01    6.145251e+01     3 10 12 13 16 17 
       9             302    6.743459e+01    2.630818e-02    7.095238e+01    7.094972e+01     5 6 8 14 16 17 
      10             257    6.532051e+01    3.040260e-02    6.880952e+01    6.871508e+01     5 13 14 
      11             194    6.532639e+01    1.658233e-02    6.880952e+01    6.871508e+01     8 12 13 14 16 17 
      12             420    6.743459e+01    5.425661e-02    8.428571e+01    4.860335e+01     5 7 8 9 10 11 12 14 16 17 
      13             420    6.532345e+01    5.999005e-02    6.880952e+01    6.871508e+01     8 11 12 13 14 16 17 
      14             301    6.690386e+01    3.233116e-02    7.380952e+01    5.698324e+01     5 6 8 11 12 13 14 16 17 
      15             420    6.637314e+01    4.694854e-02    7.095238e+01    6.983240e+01     5 6 9 11 12 13 
      16             127    6.743459e+01    1.129239e-02    8.380952e+01    5.530726e+01     5 7 8 9 10 11 12 13 14 16 
      17             420    6.690386e+01    5.341316e-02    8.214286e+01    5.642458e+01     5 6 7 9 10 12 13 16 17 
      18             342    6.742871e+01    3.935901e-02    7.095238e+01    7.039106e+01     5 6 11 12 14 15 16 17 
      19             328    6.796531e+01    4.434105e-02    7.095238e+01    7.150838e+01     5 6 8 10 14 15 
      20             420    6.690386e+01    4.773042e-02    7.095238e+01    6.983240e+01     5 6 9 11 12 15 
gBest = 6.796531e+01

Iteration 16 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             119    6.637019e+01    1.020698e-02    6.880952e+01    6.871508e+01     5 6 8 10 14 
       2             330    6.159366e+01    3.401807e-02    8.119048e+01    6.201117e+01     2 4 5 8 9 10 11 16 17 
       3              17    6.795943e+01    3.009004e-03    7.428571e+01    5.865922e+01     5 6 8 12 13 14 15 16 17 
       4             358    6.637314e+01    4.100145e-02    7.476190e+01    6.312849e+01     5 6 7 11 12 13 15 16 
       5             124    6.159954e+01    1.088155e-02    8.357143e+01    6.368715e+01     3 5 6 7 9 11 12 13 15 
       6             187    6.796237e+01    1.982832e-02    7.380952e+01    5.754190e+01     5 6 8 9 10 13 14 15 
       7             420    6.637019e+01    4.960860e-02    8.071429e+01    6.089385e+01     5 6 9 10 11 12 13 14 15 
       8             360    6.105411e+01    4.024850e-02    8.142857e+01    6.033520e+01     4 5 8 9 10 11 13 15 16 
       9             420    6.743459e+01    5.118043e-02    7.095238e+01    7.094972e+01     5 6 8 10 12 13 14 
      10               7    6.532051e+01    2.587899e-03    6.928571e+01    6.648045e+01     5 7 8 12 13 14 16 17 
      11             232    6.532639e+01    2.092276e-02    6.880952e+01    6.871508e+01     6 10 14 
      12             367    6.743459e+01    3.917490e-02    7.095238e+01    7.094972e+01     5 6 9 11 15 17 
      13             355    6.532345e+01    4.261091e-02    7.333333e+01    6.201117e+01     6 7 10 11 15 16 17 
      14             420    6.743459e+01    4.193696e-02    7.095238e+01    7.094972e+01     5 6 9 10 13 14 
      15             326    6.637314e+01    4.070817e-02    6.880952e+01    6.871508e+01     5 7 8 9 10 
      16             180    6.743459e+01    1.625360e-02    6.880952e+01    6.871508e+01     5 6 14 16 
      17             322    6.743459e+01    3.685602e-02    7.095238e+01    7.094972e+01     5 6 7 8 12 15 
      18              76    6.742871e+01    6.199947e-03    7.119048e+01    6.983240e+01     5 6 9 10 11 12 15 
      19             110    6.796531e+01    7.933506e-03    7.119048e+01    6.983240e+01     5 6 8 9 10 15 17 
      20             219    6.690386e+01    2.376569e-02    8.047619e+01    6.145251e+01     5 6 9 10 12 13 14 15 16 
gBest = 6.796531e+01

Iteration 17 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             216    6.637019e+01    1.880075e-02    6.952381e+01    6.871508e+01     6 7 8 9 10 12 
       2             200    6.159366e+01    1.671078e-02    8.023810e+01    6.201117e+01     2 4 7 9 10 12 13 14 
       3             420    6.795943e+01    5.551433e-02    7.380952e+01    5.754190e+01     5 6 8 10 11 13 15 16 17 
       4             295    6.743459e+01    3.652884e-02    7.095238e+01    7.094972e+01     5 6 7 11 13 17 
       5             420    6.159954e+01    4.228435e-02    7.523810e+01    5.363128e+01     3 5 6 8 13 16 
       6              96    6.796237e+01    8.669041e-03    8.190476e+01    6.145251e+01     5 6 8 9 11 13 15 16 17 
       7             266    6.743459e+01    2.514376e-02    7.095238e+01    7.094972e+01     5 6 8 11 12 13 
       8             206    6.105411e+01    2.083008e-02    8.190476e+01    6.145251e+01     4 5 9 10 11 12 13 15 16 
       9             366    6.743459e+01    4.515340e-02    7.095238e+01    7.039106e+01     5 6 8 10 13 15 
      10             420    6.532051e+01    7.213834e-02    6.880952e+01    6.871508e+01     5 7 9 10 15 
      11             298    6.532639e+01    3.606108e-02    6.880952e+01    6.871508e+01     7 8 9 10 14 
      12             183    6.743459e+01    1.458006e-02    7.119048e+01    6.983240e+01     5 6 9 11 12 13 14 16 
      13             202    6.532345e+01    2.083101e-02    6.952381e+01    6.871508e+01     6 7 9 10 14 15 
      14             182    6.743459e+01    1.421400e-02    7.119048e+01    6.983240e+01     5 6 9 12 14 16 
      15             420    6.637314e+01    4.582487e-02    7.095238e+01    6.983240e+01     5 6 9 13 16 17 
      16             420    6.743459e+01    4.423158e-02    7.119048e+01    7.039106e+01     5 6 10 13 15 16 17 
      17             379    6.743459e+01    4.218514e-02    7.476190e+01    6.145251e+01     5 6 7 8 15 16 17 
      18             420    6.742871e+01    5.432255e-02    7.119048e+01    7.039106e+01     5 6 9 10 11 12 16 17 
      19             420    6.796531e+01    4.620306e-02    8.190476e+01    5.977654e+01     5 6 8 9 12 13 14 15 17 
      20             236    6.690386e+01    2.363880e-02    7.119048e+01    6.983240e+01     5 6 9 10 13 15 17 
gBest = 6.796531e+01

Iteration 18 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1              31    6.637019e+01    3.364486e-03    7.357143e+01    5.865922e+01     5 7 9 10 13 15 17 
       2             350    6.159366e+01    4.154820e-02    8.523810e+01    5.418994e+01     2 4 6 7 9 11 12 13 14 15 
       3             280    6.795943e+01    2.624007e-02    7.119048e+01    6.983240e+01     5 6 9 11 15 16 
       4              52    6.743459e+01    4.452081e-03    8.119048e+01    5.921788e+01     5 6 8 9 11 12 13 15 16 
       5             202    6.159954e+01    1.990265e-02    7.976190e+01    5.642458e+01     3 5 6 7 8 10 11 13 16 
       6             240    6.796237e+01    2.514563e-02    7.119048e+01    6.983240e+01     5 6 8 11 14 15 
       7              94    6.743459e+01    7.539459e-03    7.119048e+01    7.039106e+01     5 6 8 10 11 16 
       8              28    6.105411e+01    3.445348e-03    7.214286e+01    5.363128e+01     4 5 9 11 16 17 
       9             112    6.743459e+01    7.919822e-03    6.880952e+01    6.871508e+01     5 6 8 14 17 
      10              17    6.532051e+01    3.072449e-03    6.880952e+01    6.871508e+01     5 8 10 12 13 15 16 
      11             316    6.532639e+01    3.266581e-02    6.952381e+01    6.871508e+01     6 10 11 12 14 15 16 17 
      12             416    6.743459e+01    4.752764e-02    7.095238e+01    7.094972e+01     5 6 9 13 14 16 17 
      13             105    6.532345e+01    8.444493e-03    7.214286e+01    5.642458e+01     6 8 9 10 12 13 14 17 
      14             214    6.743459e+01    2.088015e-02    8.071429e+01    6.089385e+01     5 6 9 10 11 13 14 15 16 
      15             296    6.637314e+01    3.871212e-02    8.261905e+01    6.145251e+01     5 6 8 9 10 11 12 14 15 17 
      16             328    6.743459e+01    3.383364e-02    7.095238e+01    6.983240e+01     5 6 9 10 13 15 17 
      17             267    6.743459e+01    2.655916e-02    7.095238e+01    6.983240e+01     5 6 7 10 14 16 
      18              70    6.742871e+01    6.303202e-03    7.119048e+01    6.927374e+01     5 6 9 12 14 15 
